Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,Total_Children,Total_Spending
Graduation,In_Relationship,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,498,0,85
PhD,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,394,1,47
Graduation,Single,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,49,494,0,137
PhD,In_Relationship,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,60,550,2,21
Postgraduate,Single,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,48,7,1,70
Postgraduate,In_Relationship,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,53,161,1,909
Graduation,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,69,617,0,1676
Postgraduate,Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,82,271,0,1735
Graduation,Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,66,537,2,1191
Postgraduate,In_Relationship,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,48,297,1,24
PhD,In_Relationship,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,583,1,1182
Graduation,In_Relationship,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,55,371,0,1280
Graduation,Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,593,0,1336
Postgraduate,In_Relationship,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,377,2,749
PhD,In_Relationship,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,221,2,91
PhD,In_Relationship,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,274,1,414
Postgraduate,In_Relationship,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,173,1,44
Postgraduate,In_Relationship,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,89,2,63
Graduation,In_Relationship,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,447,1,901
Postgraduate,In_Relationship,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,661,2,38
PhD,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,476,1,455
PhD,Single,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,587,1,775
Postgraduate,In_Relationship,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,98,1,15
Graduation,In_Relationship,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,302,1,38
PhD,In_Relationship,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,143,0,1512
Graduation,In_Relationship,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,531,1,43
Graduation,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,691,1,42
Graduation,In_Relationship,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,65,0,1089
Postgraduate,In_Relationship,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,653,1,162
Graduation,Single,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,508,0,1272
Graduation,In_Relationship,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,604,0,1173
Postgraduate,In_Relationship,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,9,1,816
Graduation,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,455,2,74
Graduation,In_Relationship,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,502,1,134
PhD,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,356,0,157
Graduation,In_Relationship,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,284,1,561
Graduation,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,48,0,1336
PhD,In_Relationship,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,685,0,2092
PhD,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,218,0,463
PhD,Single,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,57,0,1130
Graduation,In_Relationship,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,163,1,20
Graduation,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,615,1,377
Graduation,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,432,0,1544
PhD,Single,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,53,2,138
Postgraduate,In_Relationship,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,361,1,1012
PhD,Single,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,355,0,1766
Graduation,In_Relationship,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,12,2,45
Graduation,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,419,2,161
Graduation,Single,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,175,1,144
Graduation,In_Relationship,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,309,0,1734
Graduation,In_Relationship,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,250,1,823
Graduation,In_Relationship,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,121,1,1138
Graduation,Single,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,487,0,1429
Postgraduate,In_Relationship,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,157,0,1371
Graduation,Single,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,500,1,982
Graduation,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,96,1,44
Graduation,In_Relationship,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,544,2,318
Graduation,In_Relationship,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,448,1,434
Postgraduate,In_Relationship,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,234,2,198
Graduation,In_Relationship,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,267,1,359
Postgraduate,In_Relationship,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,696,0,576
PhD,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,282,2,88
Graduation,In_Relationship,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,80,1,63
Postgraduate,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,571,1,27
Graduation,In_Relationship,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,487,1,193
PhD,Single,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,649,1,101
Graduation,In_Relationship,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,137,0,2211
Postgraduate,In_Relationship,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,384,1,140
Graduation,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,502,2,415
Graduation,In_Relationship,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,552,1,22
Graduation,In_Relationship,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,508,2,263
Graduation,In_Relationship,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,372,0,393
Graduation,In_Relationship,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,251,1,147
Graduation,In_Relationship,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,77,1,443
PhD,Single,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,195,0,1958
Postgraduate,In_Relationship,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,458,1,174
Postgraduate,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,255,0,2217
Graduation,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,87,1,1691
Graduation,In_Relationship,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,438,2,25
Postgraduate,In_Relationship,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,37,0,809
Graduation,In_Relationship,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,669,0,895
PhD,In_Relationship,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,551,1,484
PhD,In_Relationship,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,529,1,413
Postgraduate,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,178,1,331
Graduation,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,478,1,25
PhD,Single,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,187,1,13
Graduation,In_Relationship,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,661,1,115
Graduation,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,17,0,16
Postgraduate,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,284,2,92
Graduation,In_Relationship,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,234,1,52
Graduation,In_Relationship,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,580,1,1464
Graduation,Single,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,501,1,441
PhD,Single,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,285,1,283
PhD,In_Relationship,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,119,1,747
Graduation,Single,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,405,0,1870
Graduation,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,500,1,165
Graduation,In_Relationship,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,327,0,1941
Basic,In_Relationship,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,518,0,839
Graduation,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,691,0,1655
Postgraduate,In_Relationship,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,457,2,23
Graduation,In_Relationship,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,485,0,66
Graduation,In_Relationship,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,440,2,37
Graduation,Single,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,91,2,21
Graduation,In_Relationship,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,642,3,22
Graduation,In_Relationship,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,137,1,78
Postgraduate,In_Relationship,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,450,1,79
Graduation,In_Relationship,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,159,2,265
Postgraduate,In_Relationship,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,144,1,1175
PhD,In_Relationship,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,498,1,1305
Postgraduate,In_Relationship,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,126,1,46
Graduation,In_Relationship,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,474,2,25
Graduation,Single,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,255,0,46
Postgraduate,In_Relationship,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,660,1,874
Postgraduate,In_Relationship,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,697,1,100
PhD,Single,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,476,1,930
Graduation,In_Relationship,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,215,1,868
Graduation,In_Relationship,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,229,1,45
Graduation,In_Relationship,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,426,1,1260
Graduation,In_Relationship,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,274,1,414
Graduation,In_Relationship,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,206,1,392
Graduation,In_Relationship,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,633,2,1109
Graduation,Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,393,1,639
Graduation,In_Relationship,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,458,1,79
Graduation,In_Relationship,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,506,0,1665
Graduation,Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,423,0,692
Graduation,Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,642,3,1392
Graduation,In_Relationship,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,212,1,44
Postgraduate,In_Relationship,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,210,1,50
Graduation,In_Relationship,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,656,1,467
Graduation,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,211,1,223
Graduation,In_Relationship,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,20,1,158
Graduation,In_Relationship,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,291,0,1211
Graduation,Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,681,1,1575
Postgraduate,In_Relationship,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,184,0,1208
Graduation,In_Relationship,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,477,2,43
Graduation,Single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,280,2,527
Graduation,Single,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,7,1,932
Postgraduate,Single,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,27,2,71
Graduation,In_Relationship,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,3,2,54
Graduation,Single,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,467,0,129
Graduation,Single,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,631,1,1615
PhD,Single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,343,1,1034
Graduation,In_Relationship,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,540,1,1088
Postgraduate,In_Relationship,51381.5,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,407,2,721
Graduation,In_Relationship,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,184,1,137
PhD,Single,51381.5,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,394,1,47
PhD,In_Relationship,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,247,0,1244
Graduation,In_Relationship,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,533,2,41
Graduation,In_Relationship,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,686,1,1174
Graduation,Single,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,539,1,993
Graduation,In_Relationship,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,296,0,100
PhD,In_Relationship,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,608,1,1680
Graduation,In_Relationship,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,85,1,98
Graduation,In_Relationship,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,253,1,48
Graduation,In_Relationship,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,328,1,519
Graduation,In_Relationship,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,186,1,715
Graduation,In_Relationship,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,287,1,37
PhD,Single,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,535,0,653
Graduation,In_Relationship,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,357,0,1455
Graduation,Single,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,142,1,602
Postgraduate,In_Relationship,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,359,1,26
Basic,Single,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,94,0,102
Graduation,In_Relationship,51381.5,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,483,2,97
Postgraduate,In_Relationship,51381.5,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,71,371,1,207
Graduation,In_Relationship,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,672,1,176
Graduation,Single,51381.5,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,70,254,1,450
Graduation,In_Relationship,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,599,1,433
Graduation,In_Relationship,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,532,0,1366
Postgraduate,Single,51381.5,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,82,242,0,1564
Graduation,In_Relationship,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,498,1,1001
Postgraduate,In_Relationship,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,561,0,961
Graduation,In_Relationship,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,90,1,1518
Graduation,Single,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,268,1,56
Postgraduate,In_Relationship,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,235,1,22
Postgraduate,Single,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,302,2,400
Basic,In_Relationship,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,251,0,26
Graduation,In_Relationship,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,58,1,350
Graduation,Single,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,32,557,0,1216
Postgraduate,In_Relationship,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,660,1,874
PhD,In_Relationship,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,404,2,40
Graduation,In_Relationship,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,272,0,1367
Graduation,Single,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,397,2,264
Postgraduate,In_Relationship,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,638,1,2053
Graduation,In_Relationship,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,577,1,1376
Postgraduate,In_Relationship,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,101,2,45
PhD,In_Relationship,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,38,1,976
Postgraduate,In_Relationship,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,650,1,51
PhD,In_Relationship,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,130,1,1264
Basic,In_Relationship,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,486,0,75
Basic,In_Relationship,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,608,1,57
Postgraduate,In_Relationship,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,384,1,140
Graduation,Single,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,55,561,1,497
Postgraduate,In_Relationship,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,76,386,1,266
Graduation,Single,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,64,650,0,2006
Graduation,Single,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,70,392,2,615
PhD,In_Relationship,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,44,555,0,1021
Graduation,In_Relationship,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,72,44,2,22
Postgraduate,In_Relationship,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,51,240,1,133
Postgraduate,In_Relationship,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,71,340,1,437
Postgraduate,In_Relationship,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,56,207,1,1013
Postgraduate,In_Relationship,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,44,307,1,57
PhD,In_Relationship,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,73,159,1,1038
Postgraduate,Single,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,63,445,0,1573
Graduation,Single,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,54,619,1,28
Postgraduate,In_Relationship,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,49,655,1,123
Postgraduate,In_Relationship,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,323,2,13
Graduation,In_Relationship,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,45,668,1,132
Postgraduate,In_Relationship,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,69,695,1,732
Graduation,In_Relationship,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,68,9,2,66
Graduation,In_Relationship,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,268,0,1631
Graduation,In_Relationship,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,331,1,608
PhD,In_Relationship,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,39,456,0,1822
PhD,In_Relationship,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,60,664,0,1282
Graduation,In_Relationship,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,51,238,3,8
Graduation,Single,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,49,433,1,43
Postgraduate,Single,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,49,475,0,1931
PhD,In_Relationship,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,304,0,8
Basic,In_Relationship,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,45,684,1,103
Postgraduate,Single,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,68,170,0,1169
Graduation,In_Relationship,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,60,84,1,395
Graduation,Single,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,270,2,258
